,taxi_date,total_amount,geometry
23627708,2015-02-09,13.3,POINT (-73.97555541992188 40.75770568847656)
23628724,2015-02-09,13.8,POINT (-73.97907257080078 40.75929260253906)
23631501,2015-02-09,6.8,POINT (-73.97411346435547 40.76297378540039)
23635161,2015-02-09,21.62,POINT (-73.973876953125 40.75446319580078)
23636002,2015-02-09,39.36,POINT (-73.97178649902342 40.75784301757813)
23636838,2015-02-09,6.8,POINT (-73.97512817382812 40.75608825683594)
23642511,2015-02-09,11.3,POINT (-73.97545623779298 40.75904846191406)
23643872,2015-02-09,12.25,POINT (-73.97515106201173 40.75589752197266)
23643877,2015-02-09,24.36,POINT (-73.97609710693358 40.75983428955078)
23643882,2015-02-09,9.3,POINT (-73.97323608398438 40.75545883178711)
23643883,2015-02-09,13.3,POINT (-73.97274017333984 40.75947952270508)
23643884,2015-02-09,14.16,POINT (-73.97173309326173 40.75811386108398)
23644891,2015-02-09,9.36,POINT (-73.97259521484375 40.75729751586913)
23644921,2015-02-09,16.6,POINT (-73.97428131103516 40.75851058959961)
23645018,2015-02-09,9.8,POINT (-73.97324371337891 40.75563430786133)
23645019,2015-02-09,8.3,POINT (-73.97294616699219 40.75569534301758)
23645034,2015-02-09,8.15,POINT (-73.97779083251955 40.75497817993164)
23645047,2015-02-09,69.73,POINT (-73.97219085693358 40.756103515625)
23645086,2015-02-09,63.36,POINT (-73.97723388671875 40.7619743347168)
23645095,2015-02-09,7.3,POINT (-73.97461700439453 40.76149368286133)
23645142,2015-02-09,8.8,POINT (-73.97383880615234 40.75564193725585)
23646422,2015-02-09,5.8,POINT (-73.97754669189453 40.75411605834961)
23646439,2015-02-09,6.3,POINT (-73.97841644287109 40.76245880126953)
23646937,2015-02-09,19.4,POINT (-73.97258758544923 40.75592422485352)
23646942,2015-02-09,9.1,POINT (-73.97160339355469 40.75974655151367)
23650922,2015-02-09,8.3,POINT (-73.97958374023438 40.75946044921875)
23650927,2015-02-09,9.36,POINT (-73.9720001220703 40.75746917724609)
23651934,2015-02-09,11.75,POINT (-73.97613525390625 40.75973510742188)
23651941,2015-02-09,18.95,POINT (-73.97621154785155 40.75991058349609)
23652172,2015-02-09,11.75,POINT (-73.97576141357422 40.75506973266602)
23652249,2015-02-09,9.35,POINT (-73.97740936279298 40.75391006469727)
23652293,2015-02-09,12.35,POINT (-73.97524261474609 40.75495147705078)
23652354,2015-02-09,7.55,POINT (-73.97419738769531 40.76155471801758)
23652368,2015-02-09,5.3,POINT (-73.97999572753906 40.75911712646485)
23654698,2015-02-09,52.13,POINT (-73.97509765625 40.75981140136719)
23655386,2015-02-09,6.42,POINT (-73.97676086425781 40.75605010986328)
23665608,2015-02-09,15.8,POINT (-73.97756195068358 40.76195526123047)
23666207,2015-02-09,7.8,POINT (-73.97695922851562 40.75949096679688)
23669070,2015-02-09,11.3,POINT (-73.97646331787109 40.75512313842773)
23671430,2015-02-09,6.65,POINT (-73.97673034667969 40.75616836547852)
23674925,2015-02-09,11.0,POINT (-73.97469329833984 40.75491333007813)
23674928,2015-02-09,8.8,POINT (-73.97958374023438 40.75741958618164)
23675541,2015-02-09,11.16,POINT (-73.98076629638672 40.75971603393555)
23675557,2015-02-09,12.3,POINT (-73.97620391845702 40.75780868530273)
23677419,2015-02-09,11.8,POINT (-73.9732666015625 40.75525665283203)
23680027,2015-02-09,10.3,POINT (-73.9771728515625 40.75555419921875)
23681904,2015-02-09,9.12,POINT (-73.98101806640625 40.75894165039063)
23685331,2015-02-09,11.15,POINT (-73.97214508056641 40.75808334350585)
23685345,2015-02-09,7.55,POINT (-73.97783660888672 40.75501251220703)
23685582,2015-02-09,12.8,POINT (-73.97539520263672 40.76030731201172)
23685591,2015-02-09,9.3,POINT (-73.97621154785155 40.75775527954102)
23685927,2015-02-09,9.96,POINT (-73.97150421142578 40.75777053833008)
23686186,2015-02-09,15.36,POINT (-73.9793243408203 40.76178359985352)
23686332,2015-02-09,13.3,POINT (-73.97874450683594 40.75661087036133)
23686350,2015-02-09,10.3,POINT (-73.97263336181641 40.75910568237305)
23686898,2015-02-09,21.3,POINT (-73.97418212890625 40.75471115112305)
23686902,2015-02-09,12.95,POINT (-73.97646331787109 40.7552375793457)
23687142,2015-02-09,28.3,POINT (-73.97187805175781 40.75979614257813)
23687144,2015-02-09,15.35,POINT (-73.97315979003906 40.75867462158203)
23687289,2015-02-09,4.8,POINT (-73.97748565673827 40.75543212890625)
23687290,2015-02-09,6.3,POINT (-73.97406005859375 40.75942611694336)
23687295,2015-02-09,8.8,POINT (-73.97425079345702 40.7562141418457)
23687304,2015-02-09,9.8,POINT (-73.97610473632812 40.75606536865234)
23687455,2015-02-09,13.0,POINT (-73.97845458984375 40.75984573364258)
23687969,2015-02-09,13.8,POINT (-73.98006439208984 40.75740814208984)
23688514,2015-02-09,14.8,POINT (-73.97589111328125 40.76045989990234)
23697420,2015-02-09,11.05,POINT (-73.97376251220702 40.75742721557617)
23699178,2015-02-09,12.88,POINT (-73.97431945800781 40.76280212402344)
23699180,2015-02-09,5.8,POINT (-73.97203826904298 40.75638961791992)
23699181,2015-02-09,10.4,POINT (-73.97181701660156 40.75954818725585)
23699281,2015-02-09,20.16,POINT (-73.97222900390625 40.75669860839844)
23699847,2015-02-09,10.3,POINT (-73.97422790527344 40.75840377807617)
23700555,2015-02-09,6.3,POINT (-73.97554016113281 40.76041030883789)
23700557,2015-02-09,9.96,POINT (-73.98087310791014 40.7600975036621)
23700558,2015-02-09,12.96,POINT (-73.97895812988281 40.75599670410156)
23700562,2015-02-09,6.3,POINT (-73.97669219970702 40.7558479309082)
23700570,2015-02-09,5.76,POINT (-73.97859191894531 40.75740051269531)
23701421,2015-02-09,10.3,POINT (-73.97132110595702 40.7577018737793)
23701475,2015-02-09,12.3,POINT (-73.97207641601562 40.75970840454102)
23701785,2015-02-09,7.56,POINT (-73.97447204589844 40.75502777099609)
23701794,2015-02-09,6.36,POINT (-73.98023986816406 40.76072692871094)
23703610,2015-02-09,18.8,POINT (-73.9754180908203 40.7557258605957)
23704845,2015-02-09,7.8,POINT (-73.98074340820312 40.76005172729492)
23704966,2015-02-09,11.16,POINT (-73.97154998779298 40.75711059570313)
23712074,2015-02-09,15.3,POINT (-73.97780609130859 40.76314926147461)
23713517,2015-02-09,8.76,POINT (-73.97873687744141 40.75630187988281)
23715122,2015-02-09,6.96,POINT (-73.97921752929686 40.76197052001953)
23715125,2015-02-09,7.0,POINT (-73.97337341308594 40.76118850708008)
23718885,2015-02-09,10.8,POINT (-73.97293853759766 40.75518035888672)
23722378,2015-02-09,5.75,POINT (-73.97695159912109 40.75682067871094)
23722393,2015-02-09,5.3,POINT (-73.97728729248048 40.75544738769531)
23722396,2015-02-09,5.3,POINT (-73.97665405273438 40.7557258605957)
23722398,2015-02-09,4.75,POINT (-73.97467803955078 40.75650024414063)
23722649,2015-02-09,11.76,POINT (-73.97812652587891 40.75748062133789)
23722655,2015-02-09,12.36,POINT (-73.97566223144531 40.7549057006836)
23723419,2015-02-09,7.8,POINT (-73.97207641601562 40.75972747802734)
23723458,2015-02-09,14.75,POINT (-73.97491455078125 40.75695037841797)
23723469,2015-02-09,16.55,POINT (-73.97219085693358 40.75908279418945)
23723533,2015-02-09,12.8,POINT (-73.97766876220702 40.76137924194336)
23723535,2015-02-09,8.16,POINT (-73.97573852539062 40.75380325317383)
23723595,2015-02-09,21.3,POINT (-73.97911071777342 40.76231002807617)
23723615,2015-02-09,11.15,POINT (-73.97666168212891 40.76021194458008)
23723779,2015-02-09,16.6,POINT (-73.97560882568358 40.75748443603516)
23724543,2015-02-09,6.95,POINT (-73.97776794433594 40.75882339477539)
23724552,2015-02-09,7.8,POINT (-73.97493743896483 40.75840377807617)
23724559,2015-02-09,11.75,POINT (-73.9754180908203 40.75762939453125)
23724706,2015-02-09,17.93,POINT (-73.97674560546875 40.75926971435547)
23724710,2015-02-09,12.3,POINT (-73.97807312011719 40.75721740722656)
23724711,2015-02-09,12.3,POINT (-73.97798919677734 40.75753402709961)
23724719,2015-02-09,10.55,POINT (-73.97634887695312 40.75679397583008)
23724754,2015-02-09,31.59,POINT (-73.97840118408203 40.75740432739258)
23724757,2015-02-09,29.75,POINT (-73.97933959960938 40.75860595703125)
23724825,2015-02-09,9.36,POINT (-73.97594451904298 40.75587844848633)
23724831,2015-02-09,8.3,POINT (-73.97847747802734 40.75901412963867)
23725141,2015-02-09,12.3,POINT (-73.97708129882812 40.75559616088867)
23725777,2015-02-09,11.4,POINT (-73.97397613525391 40.75713729858398)
23725778,2015-02-09,12.8,POINT (-73.97931671142578 40.76115417480469)
23735350,2015-02-09,8.3,POINT (-73.97535705566406 40.75563049316406)
23735356,2015-02-09,11.8,POINT (-73.97282409667969 40.75601577758789)
23737196,2015-02-09,10.8,POINT (-73.97914886474609 40.76179885864258)
23738155,2015-02-09,9.8,POINT (-73.97560119628906 40.76266860961913)
23738156,2015-02-09,12.96,POINT (-73.97437286376955 40.76248550415039)
23738160,2015-02-09,6.0,POINT (-73.97682189941406 40.75840377807617)
23738206,2015-02-09,9.36,POINT (-73.97416687011719 40.76087188720703)
23738207,2015-02-09,16.0,POINT (-73.97334289550781 40.75655364990234)
23738211,2015-02-09,6.3,POINT (-73.97631072998048 40.75789642333984)
23740078,2015-02-09,13.56,POINT (-73.98087310791014 40.75961303710938)
23743598,2015-02-09,22.56,POINT (-73.97261810302734 40.75583267211913)
23743602,2015-02-09,5.8,POINT (-73.97347259521484 40.75443649291992)
23743608,2015-02-09,10.3,POINT (-73.97933197021484 40.76008224487305)
23743612,2015-02-09,10.8,POINT (-73.97230529785155 40.75576782226562)
23743616,2015-02-09,26.0,POINT (-73.97795104980467 40.75720977783203)
23748815,2015-02-09,11.8,POINT (-73.97860717773438 40.76213836669922)
23748820,2015-02-09,9.36,POINT (-73.97515106201173 40.75777053833008)
23751117,2015-02-09,9.3,POINT (-73.98002624511719 40.76060104370117)
23754564,2015-02-09,9.0,POINT (-73.97299194335938 40.76115036010742)
23755976,2015-02-09,17.6,POINT (-73.98033142089844 40.76059341430664)
23756332,2015-02-09,28.92,POINT (-73.97267150878906 40.75896835327149)
23756336,2015-02-09,29.3,POINT (-73.97841644287109 40.75641250610352)
23757664,2015-02-09,32.66,POINT (-73.97434997558594 40.75993347167969)
23758597,2015-02-09,17.3,POINT (-73.9729766845703 40.75907516479492)
23758772,2015-02-09,8.75,POINT (-73.97848510742188 40.75418472290039)
23758775,2015-02-09,8.3,POINT (-73.97606658935547 40.75791168212891)
23758781,2015-02-09,47.8,POINT (-73.97360229492188 40.75526809692383)
23758850,2015-02-09,10.56,POINT (-73.97209167480467 40.75955963134766)
23758857,2015-02-09,23.15,POINT (-73.97152709960938 40.75753784179688)
23758859,2015-02-09,13.5,POINT (-73.97206878662109 40.75995254516602)
23758868,2015-02-09,6.8,POINT (-73.97216033935547 40.75798034667969)
23758869,2015-02-09,23.8,POINT (-73.97337341308594 40.75439071655273)
23758894,2015-02-09,6.8,POINT (-73.97221374511719 40.75746917724609)
23758899,2015-02-09,13.5,POINT (-73.97676849365234 40.75472259521485)
23758913,2015-02-09,24.3,POINT (-73.9715118408203 40.7573356628418)
23758977,2015-02-09,7.8,POINT (-73.97849273681641 40.75888442993164)
23758980,2015-02-09,9.3,POINT (-73.97836303710938 40.75499725341797)
23759095,2015-02-09,20.16,POINT (-73.97532653808595 40.75977325439453)
23759100,2015-02-09,28.3,POINT (-73.97423553466798 40.76278305053711)
23759157,2015-02-09,12.8,POINT (-73.97224426269531 40.75776672363281)
23759168,2015-02-09,9.3,POINT (-73.97896575927734 40.76254272460938)
23759301,2015-02-09,24.8,POINT (-73.97474670410156 40.76017761230469)
23760589,2015-02-09,5.8,POINT (-73.97638702392578 40.75525665283203)
23760704,2015-02-09,6.95,POINT (-73.97544860839844 40.75544738769531)
23760897,2015-02-09,7.8,POINT (-73.97573852539062 40.75579833984375)
23760905,2015-02-09,13.8,POINT (-73.97746276855469 40.75435638427734)
23760908,2015-02-09,5.3,POINT (-73.97899627685547 40.75868988037109)
23761444,2015-02-09,6.35,POINT (-73.97544097900391 40.75770568847656)
23762295,2015-02-09,17.75,POINT (-73.9734649658203 40.76151275634766)
23762443,2015-02-09,7.8,POINT (-73.97182464599609 40.75719833374024)
23770338,2015-02-09,11.76,POINT (-73.97476196289062 40.76213073730469)
23770346,2015-02-09,10.3,POINT (-73.97252655029298 40.75978088378906)
23770681,2015-02-09,58.13,POINT (-73.97913360595702 40.76163101196289)
23771599,2015-02-09,8.8,POINT (-73.97292327880859 40.75907516479492)
23771609,2015-02-09,8.3,POINT (-73.97850799560547 40.75672912597656)
23772217,2015-02-09,12.25,POINT (-73.9749298095703 40.7586784362793)
23772229,2015-02-09,6.96,POINT (-73.97261810302734 40.75667190551758)
23774584,2015-02-09,13.3,POINT (-73.97542572021484 40.75574111938477)
23774594,2015-02-09,9.36,POINT (-73.97750854492188 40.75389099121094)
23777270,2015-02-09,9.8,POINT (-73.98027038574219 40.75987243652344)
23777277,2015-02-09,10.0,POINT (-73.97443389892578 40.75882339477539)
23782534,2015-02-09,8.16,POINT (-73.97559356689453 40.75519943237305)
23786846,2015-02-09,9.96,POINT (-73.97366333007811 40.75871658325195)
23786847,2015-02-09,18.36,POINT (-73.97286987304686 40.75924682617188)
23786849,2015-02-09,8.76,POINT (-73.97643280029298 40.75473785400391)
23786851,2015-02-09,15.36,POINT (-73.97214508056641 40.75849151611328)
23786855,2015-02-09,11.76,POINT (-73.97470092773438 40.75608062744141)
23786858,2015-02-09,9.3,POINT (-73.97806549072266 40.75688934326172)
23786861,2015-02-09,8.8,POINT (-73.97463226318358 40.7552604675293)
23790018,2015-02-09,14.16,POINT (-73.97831726074219 40.75711822509766)
23790023,2015-02-09,9.75,POINT (-73.9778594970703 40.75799942016602)
23790033,2015-02-09,37.25,POINT (-73.97304534912109 40.7556266784668)
23790528,2015-02-09,4.3,POINT (-73.97418975830078 40.75407028198241)
23790530,2015-02-09,23.8,POINT (-73.97966003417969 40.76083374023438)
23790573,2015-02-09,12.36,POINT (-73.97707366943358 40.75839996337891)
23790643,2015-02-09,9.8,POINT (-73.97238159179686 40.75787353515625)
23790987,2015-02-09,26.8,POINT (-73.97654724121094 40.75677490234375)
23791261,2015-02-09,8.19,POINT (-73.97755432128906 40.75727844238281)
23791264,2015-02-09,11.16,POINT (-73.97811126708984 40.76278686523438)
23791363,2015-02-09,11.15,POINT (-73.97410583496094 40.75983428955078)
23791775,2015-02-09,9.8,POINT (-73.97843170166014 40.76224517822266)
23791779,2015-02-09,6.8,POINT (-73.97612762451173 40.75501251220703)
23791794,2015-02-09,10.55,POINT (-73.97418975830078 40.75626754760742)
23791822,2015-02-09,11.75,POINT (-73.97892761230467 40.76221084594727)
23791824,2015-02-09,12.3,POINT (-73.97637176513672 40.75624084472656)
23791885,2015-02-09,23.3,POINT (-73.98108673095702 40.7590446472168)
23791898,2015-02-09,70.05,POINT (-73.97621917724609 40.75424957275391)
23792900,2015-02-09,5.8,POINT (-73.97197723388672 40.76019668579102)
23792906,2015-02-09,11.3,POINT (-73.97304534912109 40.75852966308594)
23793198,2015-02-09,11.8,POINT (-73.97463226318358 40.75627899169922)
23793200,2015-02-09,6.36,POINT (-73.97594451904298 40.76063919067383)
23795040,2015-02-09,12.3,POINT (-73.97492218017578 40.75623321533203)
23799562,2015-02-09,5.8,POINT (-73.97637939453125 40.75877380371094)
23799568,2015-02-09,28.34,POINT (-73.98106384277344 40.75890731811523)
23800179,2015-02-09,7.87,POINT (-73.97472381591797 40.75579833984375)
23800195,2015-02-09,30.1,POINT (-73.97418975830078 40.75962829589844)
23800633,2015-02-09,8.3,POINT (-73.9749298095703 40.75523376464844)
23801132,2015-02-09,6.3,POINT (-73.97655487060547 40.75645065307617)
23801602,2015-02-09,25.8,POINT (-73.97251129150391 40.75675964355469)
23802433,2015-02-09,10.8,POINT (-73.97482299804686 40.76048278808594)
23802435,2015-02-09,10.56,POINT (-73.97810363769531 40.75733947753906)
23804594,2015-02-09,12.8,POINT (-73.97508239746094 40.75567626953125)
23807223,2015-02-09,7.8,POINT (-73.973876953125 40.75484848022461)
23812191,2015-02-09,7.8,POINT (-73.97428131103516 40.76261901855469)
23812197,2015-02-09,22.8,POINT (-73.97537231445312 40.75736999511719)
23812200,2015-02-09,8.16,POINT (-73.97657775878906 40.75946044921875)
23813581,2015-02-09,8.76,POINT (-73.97755432128906 40.75968933105469)
23813588,2015-02-09,8.76,POINT (-73.97413635253906 40.75973510742188)
23813590,2015-02-09,12.96,POINT (-73.97345733642578 40.75828170776367)
23813592,2015-02-09,10.4,POINT (-73.97215270996094 40.75946044921875)
23813596,2015-02-09,4.8,POINT (-73.9717254638672 40.75713729858398)
23813597,2015-02-09,20.3,POINT (-73.9744873046875 40.76258850097656)
23813653,2015-02-09,6.8,POINT (-73.97728729248048 40.75488662719727)
23814497,2015-02-09,10.0,POINT (-73.97507476806641 40.76182174682617)
23814795,2015-02-09,12.68,POINT (-73.97527313232422 40.76031112670898)
23815791,2015-02-09,14.6,POINT (-73.97895812988281 40.76207733154297)
23815797,2015-02-09,8.0,POINT (-73.97853851318358 40.76163482666016)
23817999,2015-02-09,7.8,POINT (-73.97431945800781 40.75962066650391)
23818406,2015-02-09,4.8,POINT (-73.97364807128906 40.75952911376953)
23818407,2015-02-09,6.8,POINT (-73.97772979736328 40.75763320922852)
23819601,2015-02-09,7.88,POINT (-73.97914886474609 40.75563812255859)
23820196,2015-02-09,7.54,POINT (-73.97764587402342 40.75667190551758)
23820198,2015-02-09,8.91,POINT (-73.97730255126955 40.75814819335938)
23820199,2015-02-09,79.05,POINT (-73.97884368896483 40.76229858398438)
23822083,2015-02-09,6.96,POINT (-73.97604370117188 40.75386810302734)
23822096,2015-02-09,14.16,POINT (-73.9750442504883 40.75585556030273)
23823763,2015-02-09,12.96,POINT (-73.97235870361328 40.7594108581543)
23825636,2015-02-09,11.0,POINT (-73.97649383544923 40.75928115844727)
23825801,2015-02-09,9.8,POINT (-73.97838592529298 40.75926971435547)
23825806,2015-02-09,5.8,POINT (-73.97422790527344 40.75993347167969)
23825813,2015-02-09,10.14,POINT (-73.97457885742188 40.76243591308594)
23825896,2015-02-09,10.3,POINT (-73.97522735595702 40.75751113891602)
23826138,2015-02-09,10.55,POINT (-73.97239685058595 40.75920867919922)
23826149,2015-02-09,14.16,POINT (-73.97974395751955 40.75904846191406)
23826344,2015-02-09,7.3,POINT (-73.97593688964845 40.75579452514648)
23826345,2015-02-09,14.16,POINT (-73.97247314453125 40.75772094726562)
23826348,2015-02-09,7.25,POINT (-73.97554016113281 40.75500106811523)
23826359,2015-02-09,12.35,POINT (-73.97776031494141 40.75671768188477)
23826436,2015-02-09,11.3,POINT (-73.97613525390625 40.76211547851562)
23826501,2015-02-09,38.15,POINT (-73.97978973388672 40.75895309448241)
23826504,2015-02-09,12.3,POINT (-73.9734649658203 40.75848007202149)
23826505,2015-02-09,8.8,POINT (-73.97539520263672 40.75514984130859)
23829405,2015-02-09,4.8,POINT (-73.97132110595702 40.75800323486328)
23829414,2015-02-09,10.8,POINT (-73.97476196289062 40.75931549072266)
23836777,2015-02-09,9.35,POINT (-73.97279357910156 40.7564811706543)
23836792,2015-02-09,6.35,POINT (-73.97691345214844 40.75571823120117)
23837597,2015-02-09,7.25,POINT (-73.97679138183594 40.75574111938477)
23837670,2015-02-09,7.95,POINT (-73.97808837890625 40.76272201538085)
23838136,2015-02-09,9.75,POINT (-73.97186279296875 40.76044845581055)
23838139,2015-02-09,10.56,POINT (-73.97869873046875 40.75675201416016)
23838949,2015-02-09,15.95,POINT (-73.97352600097656 40.76092529296875)
23838962,2015-02-09,16.0,POINT (-73.97145080566406 40.75773620605469)
23838963,2015-02-09,8.8,POINT (-73.97301483154298 40.75851821899415)
23839186,2015-02-09,16.55,POINT (-73.97201538085938 40.75876617431641)
23839198,2015-02-09,8.8,POINT (-73.97319030761719 40.75780487060547)
23839203,2015-02-09,15.3,POINT (-73.98038482666014 40.75958251953125)
23848604,2015-02-09,30.38,POINT (-73.97340393066406 40.75807571411133)
23849239,2015-02-09,11.76,POINT (-73.9749298095703 40.75624847412109)
23849946,2015-02-09,5.8,POINT (-73.97493743896483 40.75508117675781)
23851033,2015-02-09,13.56,POINT (-73.97512817382812 40.75506210327149)
23852627,2015-02-09,9.8,POINT (-73.9766845703125 40.75604248046875)
23859078,2015-02-09,21.36,POINT (-73.97745513916014 40.75825881958008)
23860087,2015-02-09,7.8,POINT (-73.98058319091797 40.75963973999024)
23860096,2015-02-09,6.96,POINT (-73.97824859619139 40.75447082519531)
23862082,2015-02-09,7.3,POINT (-73.9772186279297 40.76025390625)
23862093,2015-02-09,9.96,POINT (-73.97597503662109 40.7558822631836)
23862100,2015-02-09,17.76,POINT (-73.97515106201173 40.76002883911133)
23863562,2015-02-09,9.3,POINT (-73.9733123779297 40.7584228515625)
23863790,2015-02-09,11.62,POINT (-73.97743988037109 40.75824356079102)
23863803,2015-02-09,8.8,POINT (-73.98011016845702 40.76125717163085)
23864452,2015-02-09,6.8,POINT (-73.97605895996094 40.75497055053711)
23864633,2015-02-09,11.76,POINT (-73.97225189208984 40.75717926025391)
23864737,2015-02-09,12.35,POINT (-73.97513580322266 40.75589370727539)
23864828,2015-02-09,45.35,POINT (-73.97843933105469 40.75655746459961)
23864979,2015-02-09,8.3,POINT (-73.97216796875 40.75773239135742)
23864983,2015-02-09,11.8,POINT (-73.97420501708984 40.75734329223633)
23865054,2015-02-09,7.8,POINT (-73.97519683837891 40.76103210449219)
23865059,2015-02-09,15.95,POINT (-73.97235107421875 40.75760650634766)
23865063,2015-02-09,27.35,POINT (-73.97669219970702 40.75901031494141)
23865182,2015-02-09,10.37,POINT (-73.97740173339844 40.75371932983398)
23865186,2015-02-09,19.8,POINT (-73.97540283203125 40.76088333129883)
23865188,2015-02-09,29.12,POINT (-73.97756195068358 40.75763320922852)
23865189,2015-02-09,12.96,POINT (-73.97611236572266 40.75555038452149)
23865242,2015-02-09,67.95,POINT (-73.97567749023438 40.75887298583984)
23865245,2015-02-09,14.04,POINT (-73.97696685791014 40.75712585449219)
23865257,2015-02-09,8.3,POINT (-73.97304534912109 40.75547790527344)
23865618,2015-02-09,17.15,POINT (-73.9730911254883 40.75949478149415)
23865624,2015-02-09,12.05,POINT (-73.97247314453125 40.75882339477539)
23866630,2015-02-09,10.8,POINT (-73.97454833984375 40.75727081298828)
23866633,2015-02-09,6.96,POINT (-73.97866058349609 40.75595855712891)
23872714,2015-02-09,6.3,POINT (-73.97287750244141 40.7562370300293)
23872895,2015-02-09,6.85,POINT (-73.97451782226562 40.75543975830078)
23873349,2015-02-09,7.8,POINT (-73.97499084472656 40.76112747192383)
23873514,2015-02-09,12.3,POINT (-73.97175598144531 40.75673675537109)
23873603,2015-02-09,7.8,POINT (-73.97934722900391 40.76183700561523)
23873604,2015-02-09,4.8,POINT (-73.97743225097656 40.75431442260742)
23873690,2015-02-09,14.16,POINT (-73.97697448730467 40.75996017456055)
23873755,2015-02-09,20.8,POINT (-73.97907257080078 40.76049423217773)
23873771,2015-02-09,6.95,POINT (-73.97824859619139 40.75699996948241)
23874689,2015-02-09,5.75,POINT (-73.97795104980467 40.7541389465332)
23874701,2015-02-09,5.8,POINT (-73.976318359375 40.75415802001953)
23875700,2015-02-09,7.56,POINT (-73.97430419921875 40.7630500793457)
23875760,2015-02-09,8.8,POINT (-73.9761962890625 40.75955963134766)
23875845,2015-02-09,7.56,POINT (-73.97447204589844 40.7564697265625)
23875850,2015-02-09,7.87,POINT (-73.97831726074219 40.75619506835938)
23879048,2015-02-09,19.56,POINT (-73.97305297851562 40.75809860229492)
23879053,2015-02-09,8.76,POINT (-73.97439575195312 40.76271057128906)
23879057,2015-02-09,9.3,POINT (-73.97621154785155 40.7573471069336)
23879064,2015-02-09,7.3,POINT (-73.97913360595702 40.76199340820313)
23885048,2015-02-09,8.16,POINT (-73.97309875488281 40.7547721862793)
23885513,2015-02-09,12.05,POINT (-73.97451019287109 40.75910568237305)
23886556,2015-02-09,35.16,POINT (-73.974609375 40.7602653503418)
23886566,2015-02-09,6.8,POINT (-73.97261810302734 40.75611877441406)
23886597,2015-02-09,18.36,POINT (-73.9720001220703 40.75965118408203)
23887019,2015-02-09,11.16,POINT (-73.97261047363281 40.76126098632813)
23887030,2015-02-09,8.3,POINT (-73.97805786132812 40.75473403930664)
23890936,2015-02-09,13.3,POINT (-73.98081207275391 40.75958251953125)
23890940,2015-02-09,13.8,POINT (-73.97818756103516 40.76131057739258)
23890950,2015-02-09,7.3,POINT (-73.97517395019531 40.76108551025391)
23893374,2015-02-09,16.0,POINT (-73.97263336181641 40.75823974609375)
23893378,2015-02-09,30.3,POINT (-73.97913360595702 40.76100158691406)
23893380,2015-02-09,18.96,POINT (-73.97433471679686 40.75878524780273)
23893384,2015-02-09,15.36,POINT (-73.97530364990234 40.75703048706055)
23893386,2015-02-09,16.5,POINT (-73.97235870361328 40.75858688354492)
23895933,2015-02-09,12.09,POINT (-73.97348022460938 40.75650787353516)
23895945,2015-02-09,15.38,POINT (-73.97904968261719 40.75626754760742)
23897407,2015-02-09,5.8,POINT (-73.97496795654298 40.75586318969727)
23897421,2015-02-09,22.8,POINT (-73.97132110595702 40.75781631469727)
23898898,2015-02-09,7.3,POINT (-73.97750854492188 40.75862884521485)
23898899,2015-02-09,13.6,POINT (-73.97183227539062 40.75986099243164)
23898906,2015-02-09,12.8,POINT (-73.97843170166014 40.76123046875)
23899016,2015-02-09,28.5,POINT (-73.97410583496094 40.7624397277832)
23899017,2015-02-09,26.3,POINT (-73.97718048095702 40.75612640380859)
23899122,2015-02-09,16.3,POINT (-73.97288513183594 40.75870895385742)
23899242,2015-02-09,27.35,POINT (-73.97969055175781 40.76053619384766)
23899366,2015-02-09,17.25,POINT (-73.97209930419923 40.75775527954102)
23899372,2015-02-09,20.16,POINT (-73.9732666015625 40.75994110107422)
23899434,2015-02-09,8.8,POINT (-73.97280120849609 40.75919723510742)
23899605,2015-02-09,5.76,POINT (-73.97657012939453 40.75656127929688)
23899618,2015-02-09,22.49,POINT (-73.9773712158203 40.75509262084961)
23899760,2015-02-09,37.55,POINT (-73.97287750244141 40.75957489013672)
23909651,2015-02-09,4.8,POINT (-73.97498321533203 40.75607681274415)
23909654,2015-02-09,7.3,POINT (-73.9781951904297 40.75712585449219)
23909664,2015-02-09,4.3,POINT (-73.97536468505859 40.75617980957031)
23909717,2015-02-09,8.3,POINT (-73.976806640625 40.75579452514648)
23909736,2015-02-09,10.8,POINT (-73.9801025390625 40.75557708740234)
23909758,2015-02-09,6.3,POINT (-73.97276306152342 40.75553894042969)
23909985,2015-02-09,6.8,POINT (-73.97528076171875 40.75473785400391)
23909994,2015-02-09,11.75,POINT (-73.97582244873048 40.75564575195313)
23910571,2015-02-09,10.55,POINT (-73.97230529785155 40.7553939819336)
23910577,2015-02-09,9.3,POINT (-73.97217559814453 40.75659942626953)
23910578,2015-02-09,11.8,POINT (-73.97847747802734 40.76235580444336)
23910586,2015-02-09,6.8,POINT (-73.9779052734375 40.75416946411133)
23911047,2015-02-09,11.0,POINT (-73.97592163085938 40.75451278686523)
23911050,2015-02-09,9.8,POINT (-73.97411346435547 40.75692749023438)
23911151,2015-02-09,4.8,POINT (-73.974853515625 40.75600051879883)
23911161,2015-02-09,5.8,POINT (-73.97409057617188 40.75557708740234)
23912127,2015-02-09,9.1,POINT (-73.97414398193358 40.75997924804688)
23912128,2015-02-09,11.8,POINT (-73.97312927246094 40.7552146911621)
23912474,2015-02-09,10.3,POINT (-73.97569274902342 40.75900650024415)
23919046,2015-02-09,8.16,POINT (-73.97547912597656 40.75550842285156)
