,taxi_date,total_amount,geometry
9886130,2015-01-27,6.96,POINT (-73.974853515625 40.75846862792969)
9888236,2015-01-27,8.8,POINT (-73.97527313232422 40.7554931640625)
9894548,2015-01-27,11.16,POINT (-73.9739990234375 40.75778961181641)
9894693,2015-01-27,7.3,POINT (-73.98110961914062 40.75873947143555)
9894699,2015-01-27,7.3,POINT (-73.97435760498048 40.75865936279297)
9894700,2015-01-27,8.3,POINT (-73.97220611572266 40.75991439819336)
9894702,2015-01-27,20.3,POINT (-73.97293853759766 40.75637817382813)
9899962,2015-01-27,8.8,POINT (-73.97983551025391 40.75519561767577)
9903057,2015-01-27,6.3,POINT (-73.97428131103516 40.76308059692383)
9904484,2015-01-27,5.8,POINT (-73.97962951660156 40.75521087646485)
9905482,2015-01-27,5.3,POINT (-73.97512817382812 40.76124954223633)
9905484,2015-01-27,12.8,POINT (-73.97274780273438 40.75595855712891)
9905496,2015-01-27,8.8,POINT (-73.97422027587891 40.76304244995117)
9908202,2015-01-27,5.3,POINT (-73.97576904296875 40.75770950317383)
9908216,2015-01-27,10.8,POINT (-73.97419738769531 40.75594711303711)
9908220,2015-01-27,11.0,POINT (-73.9761962890625 40.75956344604492)
9912619,2015-01-27,7.8,POINT (-73.97971343994141 40.76031494140625)
9912620,2015-01-27,22.3,POINT (-73.97540283203125 40.75553512573241)
9915917,2015-01-27,9.36,POINT (-73.9772186279297 40.76322937011719)
9915934,2015-01-27,11.16,POINT (-73.97453308105469 40.76013946533203)
9917876,2015-01-27,9.75,POINT (-73.97846984863281 40.76176834106445)
9917890,2015-01-27,13.56,POINT (-73.97295379638672 40.75708770751953)
9919171,2015-01-27,6.3,POINT (-73.97884368896483 40.75914764404297)
9924086,2015-01-27,10.8,POINT (-73.97756195068358 40.75867462158203)
9924097,2015-01-27,8.15,POINT (-73.97510528564453 40.75751876831055)
9924099,2015-01-27,25.8,POINT (-73.97464752197266 40.76211166381836)
9924209,2015-01-27,7.8,POINT (-73.97791290283203 40.7579345703125)
9924221,2015-01-27,11.3,POINT (-73.9755859375 40.75530242919922)
9924225,2015-01-27,14.3,POINT (-73.97438812255859 40.75982666015625)
9924258,2015-01-27,9.75,POINT (-73.98076629638672 40.75965118408203)
9926148,2015-01-27,12.05,POINT (-73.97647094726562 40.75894927978516)
9926153,2015-01-27,15.8,POINT (-73.97222137451173 40.75647354125977)
9930381,2015-01-27,6.3,POINT (-73.97727203369139 40.75915908813477)
9931522,2015-01-27,15.36,POINT (-73.97181701660156 40.7577018737793)
9931523,2015-01-27,15.0,POINT (-73.97885894775391 40.76166915893555)
9935445,2015-01-27,9.96,POINT (-73.9752197265625 40.76026153564453)
9936161,2015-01-27,8.3,POINT (-73.97522735595702 40.7557029724121)
9955780,2015-01-27,13.8,POINT (-73.97602844238281 40.76054382324219)
9955852,2015-01-27,13.56,POINT (-73.97489929199219 40.76237869262695)
9959376,2015-01-27,9.12,POINT (-73.97640991210938 40.75962829589844)
9961053,2015-01-27,12.3,POINT (-73.97255706787109 40.75631713867188)
9962760,2015-01-27,9.3,POINT (-73.97419738769531 40.75698852539063)
9962766,2015-01-27,9.36,POINT (-73.97547912597656 40.75841522216797)
9962777,2015-01-27,5.3,POINT (-73.97768402099609 40.7585334777832)
9966226,2015-01-27,6.8,POINT (-73.97817993164062 40.76176452636719)
9966230,2015-01-27,5.8,POINT (-73.97809600830078 40.75733947753906)
9973135,2015-01-27,6.3,POINT (-73.97894287109375 40.76149749755859)
9973156,2015-01-27,7.3,POINT (-73.97574615478516 40.75593566894531)
9973163,2015-01-27,10.8,POINT (-73.97872161865234 40.76187133789063)
9982922,2015-01-27,10.8,POINT (-73.97515106201173 40.7552604675293)
9982928,2015-01-27,9.49,POINT (-73.97203826904298 40.75951766967773)
9982929,2015-01-27,14.12,POINT (-73.97944641113281 40.75866317749024)
9982937,2015-01-27,11.3,POINT (-73.97233581542969 40.75839233398438)
9984657,2015-01-27,12.25,POINT (-73.97784423828125 40.75774765014648)
9992662,2015-01-27,5.8,POINT (-73.98030853271484 40.76005935668945)
9993625,2015-01-27,11.76,POINT (-73.97891235351562 40.76237106323241)
9993784,2015-01-27,8.15,POINT (-73.97583770751955 40.76041793823241)
9994462,2015-01-27,13.55,POINT (-73.97321319580078 40.7593002319336)
9994465,2015-01-27,10.3,POINT (-73.97809600830078 40.76241302490234)
9994475,2015-01-27,17.75,POINT (-73.97595977783203 40.75576019287109)
9994704,2015-01-27,10.3,POINT (-73.9769973754883 40.75532150268555)
9994720,2015-01-27,7.3,POINT (-73.97364807128906 40.7579231262207)
9995873,2015-01-27,17.05,POINT (-73.97442626953125 40.75727081298828)
9995879,2015-01-27,7.8,POINT (-73.98070526123048 40.75981140136719)
9995972,2015-01-27,9.3,POINT (-73.97511291503906 40.75822830200195)
9995979,2015-01-27,9.75,POINT (-73.97203063964845 40.75973510742188)
9996717,2015-01-27,4.3,POINT (-73.97846221923827 40.76222610473633)
9996724,2015-01-27,9.1,POINT (-73.98003387451173 40.76131057739258)
9996841,2015-01-27,12.35,POINT (-73.97334289550781 40.75532913208008)
10000577,2015-01-27,16.56,POINT (-73.97154235839844 40.75690078735352)
10013651,2015-01-27,10.3,POINT (-73.97162628173827 40.75758361816406)
10013669,2015-01-27,14.8,POINT (-73.9724884033203 40.75973129272461)
10013989,2015-01-27,13.0,POINT (-73.97315979003906 40.75973129272461)
10013995,2015-01-27,12.8,POINT (-73.97853851318358 40.75785446166992)
10015365,2015-01-27,5.8,POINT (-73.97606658935547 40.75971984863281)
10017799,2015-01-27,5.8,POINT (-73.9744415283203 40.75762939453125)
10017800,2015-01-27,8.3,POINT (-73.97515106201173 40.75767517089844)
10017802,2015-01-27,7.8,POINT (-73.97544097900391 40.75653839111328)
10018947,2015-01-27,10.3,POINT (-73.97970581054686 40.75983428955078)
10018959,2015-01-27,6.8,POINT (-73.97160339355469 40.76033020019531)
10022424,2015-01-27,4.3,POINT (-73.97264099121094 40.75628280639648)
10024022,2015-01-27,7.3,POINT (-73.97937774658203 40.76140594482422)
10027347,2015-01-27,5.8,POINT (-73.97524261474609 40.75595092773438)
10027353,2015-01-27,15.99,POINT (-73.97438812255859 40.75671005249024)
10027355,2015-01-27,7.3,POINT (-73.97406005859375 40.76287078857422)
10027367,2015-01-27,17.29,POINT (-73.97629547119139 40.75659561157227)
10027368,2015-01-27,12.3,POINT (-73.97216033935547 40.75872802734375)
10034905,2015-01-27,9.36,POINT (-73.97940063476562 40.76055145263672)
10034915,2015-01-27,10.8,POINT (-73.97952270507811 40.76078414916992)
10038953,2015-01-27,13.5,POINT (-73.97300720214845 40.75764465332031)
10040011,2015-01-27,8.0,POINT (-73.9773712158203 40.75939559936523)
10041716,2015-01-27,8.16,POINT (-73.97667694091797 40.75388717651367)
10041724,2015-01-27,11.8,POINT (-73.97254180908203 40.75619888305664)
10044158,2015-01-27,6.3,POINT (-73.97661590576173 40.75448226928711)
10044166,2015-01-27,8.75,POINT (-73.97945404052734 40.76138305664063)
10044168,2015-01-27,6.3,POINT (-73.97751617431641 40.75804138183594)
10044472,2015-01-27,9.81,POINT (-73.98117828369139 40.75801467895508)
10044482,2015-01-27,9.35,POINT (-73.97817993164062 40.75677490234375)
10044564,2015-01-27,12.3,POINT (-73.97718811035155 40.75851058959961)
10045621,2015-01-27,10.3,POINT (-73.97984313964845 40.76103591918945)
10045674,2015-01-27,12.35,POINT (-73.97514343261719 40.75507736206055)
10046468,2015-01-27,7.3,POINT (-73.97412872314453 40.75421524047852)
10048550,2015-01-27,26.76,POINT (-73.97623443603516 40.7537956237793)
10048690,2015-01-27,6.35,POINT (-73.97184753417969 40.75762557983398)
10048831,2015-01-27,11.0,POINT (-73.97652435302734 40.75924682617188)
10048832,2015-01-27,48.63,POINT (-73.97226715087891 40.75698471069336)
10058981,2015-01-27,7.56,POINT (-73.97618103027344 40.75849914550781)
10061373,2015-01-27,15.3,POINT (-73.97615814208984 40.7618293762207)
10065954,2015-01-27,12.3,POINT (-73.97444915771484 40.76105880737305)
10071720,2015-01-27,10.56,POINT (-73.973876953125 40.75782012939453)
10071726,2015-01-27,10.3,POINT (-73.97544860839844 40.7578010559082)
10071846,2015-01-27,10.3,POINT (-73.97486877441406 40.75630187988281)
10071857,2015-01-27,5.8,POINT (-73.97381591796875 40.7601432800293)
10072286,2015-01-27,7.54,POINT (-73.97386169433594 40.75968933105469)
10077228,2015-01-27,5.8,POINT (-73.97593688964845 40.76011657714844)
10077237,2015-01-27,18.36,POINT (-73.97794342041014 40.75820541381836)
10077857,2015-01-27,9.3,POINT (-73.97183227539062 40.75630950927734)
10079736,2015-01-27,8.8,POINT (-73.97411346435547 40.75735473632813)
10081009,2015-01-27,7.3,POINT (-73.97366333007811 40.75599670410156)
10081312,2015-01-27,10.8,POINT (-73.97507476806641 40.76210021972656)
10081314,2015-01-27,7.3,POINT (-73.97427368164062 40.76267242431641)
10085591,2015-01-27,7.3,POINT (-73.97503662109375 40.75535202026367)
10088730,2015-01-27,9.8,POINT (-73.97596740722656 40.75965881347656)
10088779,2015-01-27,7.3,POINT (-73.97125244140625 40.75799179077149)
10088807,2015-01-27,8.75,POINT (-73.97792816162109 40.76289367675781)
10088808,2015-01-27,5.3,POINT (-73.97409820556641 40.75679016113281)
10088867,2015-01-27,7.82,POINT (-73.97831726074219 40.75497817993164)
10089858,2015-01-27,7.56,POINT (-73.97303009033203 40.75467681884766)
10089869,2015-01-27,4.3,POINT (-73.97726440429686 40.7553825378418)
10089870,2015-01-27,8.15,POINT (-73.97708892822266 40.75925827026367)
10091631,2015-01-27,10.55,POINT (-73.97254180908203 40.7584228515625)
10091634,2015-01-27,11.8,POINT (-73.97212982177734 40.76060485839844)
10091808,2015-01-27,12.95,POINT (-73.98018646240234 40.76056671142577)
10091818,2015-01-27,10.3,POINT (-73.97292327880859 40.76117324829102)
10091875,2015-01-27,26.75,POINT (-73.97617340087891 40.75972366333008)
10091879,2015-01-27,12.05,POINT (-73.97320556640625 40.75901794433594)
10093084,2015-01-27,11.3,POINT (-73.97548675537109 40.75794982910156)
10103056,2015-01-27,15.3,POINT (-73.97654724121094 40.75597763061523)
10106210,2015-01-27,10.79,POINT (-73.97347259521484 40.75469589233398)
10106286,2015-01-27,62.69,POINT (-73.9739532470703 40.75693511962891)
10106569,2015-01-27,6.42,POINT (-73.9805145263672 40.76044845581055)
10106664,2015-01-27,14.76,POINT (-73.9744873046875 40.7540283203125)
10106665,2015-01-27,15.3,POINT (-73.97181701660156 40.75785064697266)
10106672,2015-01-27,12.3,POINT (-73.97798919677734 40.75770568847656)
10106675,2015-01-27,8.0,POINT (-73.97498321533203 40.76214599609375)
10108371,2015-01-27,9.96,POINT (-73.97588348388672 40.76036071777344)
10108373,2015-01-27,9.8,POINT (-73.973388671875 40.75777816772461)
10116038,2015-01-27,20.3,POINT (-73.9764404296875 40.7593994140625)
10116045,2015-01-27,14.8,POINT (-73.9742889404297 40.7623176574707)
10116357,2015-01-27,9.8,POINT (-73.97301483154298 40.75562286376953)
10116364,2015-01-27,8.8,POINT (-73.97315979003906 40.75606918334961)
10119524,2015-01-27,40.56,POINT (-73.97776031494141 40.76224136352539)
10119525,2015-01-27,7.8,POINT (-73.97847747802734 40.76219940185547)
10119890,2015-01-27,9.96,POINT (-73.97528076171875 40.76274871826172)
10125581,2015-01-27,8.3,POINT (-73.97625732421875 40.75714874267577)
10125600,2015-01-27,17.25,POINT (-73.97691345214844 40.75882339477539)
10126862,2015-01-27,7.56,POINT (-73.97563934326173 40.75461196899415)
10126963,2015-01-27,5.37,POINT (-73.97669982910156 40.76033401489258)
10128110,2015-01-27,19.3,POINT (-73.97566986083984 40.75473022460938)
10129148,2015-01-27,12.96,POINT (-73.97165679931641 40.76009368896485)
10129475,2015-01-27,12.95,POINT (-73.97592163085938 40.75418853759766)
10129539,2015-01-27,9.8,POINT (-73.97808074951173 40.76150512695313)
10129541,2015-01-27,7.85,POINT (-73.97547149658203 40.75437164306641)
10129590,2015-01-27,4.8,POINT (-73.97702026367188 40.75927352905273)
10129602,2015-01-27,12.3,POINT (-73.97422790527344 40.75410461425781)
10129676,2015-01-27,10.3,POINT (-73.974853515625 40.75552749633789)
10133018,2015-01-27,12.8,POINT (-73.97446441650391 40.76290130615234)
10141859,2015-01-27,15.36,POINT (-73.97718048095702 40.76337051391602)
10142745,2015-01-27,11.3,POINT (-73.97902679443358 40.7559928894043)
10142760,2015-01-27,11.8,POINT (-73.97835540771484 40.7628059387207)
10143045,2015-01-27,7.8,POINT (-73.97476959228516 40.75602340698241)
10144567,2015-01-27,8.8,POINT (-73.97176361083984 40.76018905639648)
10144574,2015-01-27,11.3,POINT (-73.97252655029298 40.75923156738281)
10147377,2015-01-27,11.3,POINT (-73.97315979003906 40.75761795043945)
10154956,2015-01-27,9.25,POINT (-73.97536468505859 40.75615692138672)
10154957,2015-01-27,13.56,POINT (-73.97880554199219 40.76030349731445)
10155662,2015-01-27,16.3,POINT (-73.97490692138672 40.75592041015625)
10155796,2015-01-27,12.96,POINT (-73.97813415527344 40.76225662231445)
10155798,2015-01-27,51.8,POINT (-73.98074340820312 40.75947189331055)
10158274,2015-01-27,9.8,POINT (-73.97863006591797 40.76177597045898)
10158716,2015-01-27,31.56,POINT (-73.9776611328125 40.76303482055664)
10158724,2015-01-27,5.3,POINT (-73.98094177246094 40.75919342041016)
10159513,2015-01-27,7.3,POINT (-73.97795104980467 40.76284027099609)
10159516,2015-01-27,9.8,POINT (-73.97805023193358 40.76288604736328)
10161450,2015-01-27,12.3,POINT (-73.9756317138672 40.75988388061523)
10164751,2015-01-27,4.8,POINT (-73.97396850585938 40.76047897338867)
10164760,2015-01-27,6.3,POINT (-73.97918701171875 40.75746536254883)
10164763,2015-01-27,8.3,POINT (-73.97747039794923 40.75783920288085)
10168068,2015-01-27,7.8,POINT (-73.97355651855469 40.75500869750977)
10169091,2015-01-27,8.3,POINT (-73.97543334960938 40.76079177856445)
10171100,2015-01-27,5.85,POINT (-73.97238159179686 40.75908279418945)
10171104,2015-01-27,4.8,POINT (-73.97686004638672 40.75613784790039)
10172132,2015-01-27,6.8,POINT (-73.97500610351562 40.75571823120117)
10172373,2015-01-27,13.55,POINT (-73.97368621826173 40.75788879394531)
10172378,2015-01-27,12.3,POINT (-73.97784423828125 40.75564956665039)
10176312,2015-01-27,11.3,POINT (-73.97686767578125 40.75398635864258)
10176827,2015-01-27,8.15,POINT (-73.97681427001955 40.75852203369141)
10176835,2015-01-27,11.16,POINT (-73.97503662109375 40.76154327392577)
10176891,2015-01-27,10.75,POINT (-73.97975158691406 40.76016998291016)
10176894,2015-01-27,7.3,POINT (-73.97549438476562 40.76047515869141)
10176954,2015-01-27,13.0,POINT (-73.97930908203125 40.75942993164063)
10181279,2015-01-27,11.44,POINT (-73.97408294677734 40.75687026977539)
10181287,2015-01-27,11.16,POINT (-73.97409057617188 40.76069259643555)
10191620,2015-01-27,13.8,POINT (-73.97377014160156 40.75877380371094)
10193981,2015-01-27,10.3,POINT (-73.97176361083984 40.76025009155273)
10195217,2015-01-27,11.3,POINT (-73.97549438476562 40.75529861450195)
10197826,2015-01-27,9.36,POINT (-73.97238922119139 40.75688171386719)
10197839,2015-01-27,4.8,POINT (-73.98014068603516 40.7605857849121)
10204739,2015-01-27,15.36,POINT (-73.98032379150391 40.76003646850585)
10204742,2015-01-27,8.3,POINT (-73.97171020507811 40.7573356628418)
10204747,2015-01-27,14.12,POINT (-73.97857666015625 40.75418853759766)
10228549,2015-01-27,7.8,POINT (-73.97575378417969 40.7598876953125)
10229703,2015-01-27,9.3,POINT (-73.97467803955078 40.75463104248047)
10238582,2015-01-27,7.3,POINT (-73.97293853759766 40.76188659667969)
10242054,2015-01-27,9.36,POINT (-73.97807312011719 40.76229858398438)
10242055,2015-01-27,11.44,POINT (-73.97749328613281 40.75809478759766)
10242972,2015-01-27,14.04,POINT (-73.97469329833984 40.75520706176758)
10242999,2015-01-27,4.8,POINT (-73.97344970703125 40.75514984130859)
10243832,2015-01-27,11.6,POINT (-73.97272491455078 40.75882339477539)
10245295,2015-01-27,8.15,POINT (-73.9757080078125 40.75995635986328)
10245423,2015-01-27,8.3,POINT (-73.97444915771484 40.75381088256836)
10245442,2015-01-27,8.8,POINT (-73.97743225097656 40.7633171081543)
10245805,2015-01-27,8.16,POINT (-73.9718017578125 40.75645065307617)
10253733,2015-01-27,6.8,POINT (-73.98087310791014 40.76002502441406)
10255510,2015-01-27,7.3,POINT (-73.97811889648438 40.76082992553711)
10257967,2015-01-27,14.04,POINT (-73.97441864013672 40.76196670532227)
10258032,2015-01-27,12.3,POINT (-73.97476196289062 40.75614929199219)
10258334,2015-01-27,8.8,POINT (-73.97538757324219 40.75824737548828)
10259129,2015-01-27,14.16,POINT (-73.98019409179686 40.76070404052734)
10259132,2015-01-27,13.4,POINT (-73.97496032714845 40.75591659545898)
10266071,2015-01-27,9.96,POINT (-73.97988128662109 40.76067733764648)
10266080,2015-01-27,9.96,POINT (-73.97339630126955 40.75675964355469)
10266083,2015-01-27,7.8,POINT (-73.97899627685547 40.75579833984375)
10266851,2015-01-27,6.3,POINT (-73.97238922119139 40.75658416748047)
10266852,2015-01-27,6.8,POINT (-73.97816467285155 40.75741577148438)
10267082,2015-01-27,12.3,POINT (-73.97388458251955 40.76033020019531)
10267091,2015-01-27,13.3,POINT (-73.97281646728516 40.75849151611328)
10269879,2015-01-27,6.8,POINT (-73.97846984863281 40.75667190551758)
10270804,2015-01-27,13.56,POINT (-73.97284698486328 40.75725173950195)
10270807,2015-01-27,7.3,POINT (-73.97518920898438 40.75593185424805)
10271445,2015-01-27,8.16,POINT (-73.97920989990234 40.75454330444336)
10272105,2015-01-27,8.3,POINT (-73.97596740722656 40.75592041015625)
10272110,2015-01-27,11.8,POINT (-73.97978973388672 40.75687026977539)
10277322,2015-01-27,7.3,POINT (-73.97264099121094 40.75666046142577)
10283713,2015-01-27,10.8,POINT (-73.97457885742188 40.76161956787109)
10284862,2015-01-27,20.8,POINT (-73.97418975830078 40.75732803344727)
10284872,2015-01-27,6.35,POINT (-73.97956085205078 40.75542831420898)
10285188,2015-01-27,14.3,POINT (-73.97431945800781 40.76299285888672)
10285194,2015-01-27,9.3,POINT (-73.97513580322266 40.75576400756836)
10285349,2015-01-27,7.8,POINT (-73.97670745849609 40.75934600830078)
10285490,2015-01-27,15.36,POINT (-73.97229766845702 40.75977325439453)
10286155,2015-01-27,13.55,POINT (-73.9760208129883 40.75569915771485)
10286158,2015-01-27,19.85,POINT (-73.98063659667969 40.75937271118164)
10286164,2015-01-27,8.75,POINT (-73.9722900390625 40.75942230224609)
10286222,2015-01-27,8.8,POINT (-73.97825622558594 40.76292419433594)
10286236,2015-01-27,8.5,POINT (-73.97600555419923 40.75553894042969)
10286237,2015-01-27,15.35,POINT (-73.97456359863281 40.7589225769043)
10301685,2015-01-27,11.8,POINT (-73.97580718994141 40.75852584838867)
10301689,2015-01-27,11.76,POINT (-73.97783660888672 40.76301574707031)
10302500,2015-01-27,5.8,POINT (-73.973876953125 40.75640106201172)
10303587,2015-01-27,7.56,POINT (-73.97438049316406 40.76266098022461)
10304901,2015-01-27,7.3,POINT (-73.9715118408203 40.75777053833008)
10315808,2015-01-27,6.3,POINT (-73.97856903076173 40.75722885131836)
10316154,2015-01-27,14.76,POINT (-73.98011779785155 40.76068115234375)
10316316,2015-01-27,5.3,POINT (-73.97620391845702 40.75636672973633)
10320101,2015-01-27,6.3,POINT (-73.97744750976562 40.75404739379883)
10320108,2015-01-27,6.3,POINT (-73.97689056396483 40.75870895385742)
10320378,2015-01-27,8.8,POINT (-73.97704315185547 40.7613639831543)
10320690,2015-01-27,7.0,POINT (-73.97737884521484 40.75461578369141)
10323563,2015-01-27,9.8,POINT (-73.98079681396483 40.75984573364258)
10323569,2015-01-27,6.36,POINT (-73.97368621826173 40.76070785522461)
10323572,2015-01-27,12.8,POINT (-73.97640991210938 40.75902938842773)
10329154,2015-01-27,13.8,POINT (-73.97380828857422 40.76015090942383)
10329961,2015-01-27,6.8,POINT (-73.97244262695312 40.75584030151367)
10329965,2015-01-27,11.42,POINT (-73.97161865234375 40.75745010375977)
10329971,2015-01-27,9.75,POINT (-73.972900390625 40.75848388671875)
10331275,2015-01-27,7.3,POINT (-73.97472381591797 40.75917053222656)
10331295,2015-01-27,21.35,POINT (-73.97901153564453 40.76116943359375)
10331296,2015-01-27,4.8,POINT (-73.97886657714845 40.75582885742188)
10332014,2015-01-27,6.3,POINT (-73.97393798828125 40.76277160644531)
10332022,2015-01-27,12.95,POINT (-73.97868347167969 40.759033203125)
10332023,2015-01-27,11.4,POINT (-73.9730224609375 40.75630569458008)
10333749,2015-01-27,6.3,POINT (-73.97676086425781 40.75944519042969)
10333762,2015-01-27,9.75,POINT (-73.97862243652342 40.75906372070313)
10333790,2015-01-27,14.15,POINT (-73.97601318359375 40.76051712036133)
10334061,2015-01-27,7.85,POINT (-73.9725341796875 40.75883102416992)
10337273,2015-01-27,7.1,POINT (-73.97533416748048 40.75460433959961)
10344097,2015-01-27,6.8,POINT (-73.97335052490234 40.75565338134766)
10346289,2015-01-27,9.49,POINT (-73.97911071777342 40.759521484375)
10348331,2015-01-27,12.05,POINT (-73.97616577148438 40.75388717651367)
10348334,2015-01-27,8.3,POINT (-73.97354125976562 40.7589111328125)
10348337,2015-01-27,9.8,POINT (-73.97362518310547 40.75474548339844)
10352841,2015-01-27,5.8,POINT (-73.9720001220703 40.75755310058594)
10352844,2015-01-27,7.8,POINT (-73.97409820556641 40.76262664794922)
10363430,2015-01-27,12.96,POINT (-73.97435760498048 40.76248168945313)
10366646,2015-01-27,9.3,POINT (-73.97612762451173 40.75467300415039)
10366653,2015-01-27,9.3,POINT (-73.97789001464844 40.75470733642577)
10366657,2015-01-27,6.8,POINT (-73.98018646240234 40.76045227050781)
10367226,2015-01-27,11.6,POINT (-73.97810363769531 40.7551383972168)
10367229,2015-01-27,8.84,POINT (-73.97663879394531 40.7613410949707)
10367413,2015-01-27,5.8,POINT (-73.97513580322266 40.75640106201172)
10367421,2015-01-27,9.8,POINT (-73.97231292724609 40.75950622558594)
10367431,2015-01-27,8.6,POINT (-73.97582244873048 40.76044845581055)
10367705,2015-01-27,15.3,POINT (-73.97734832763672 40.7547607421875)
10367708,2015-01-27,9.3,POINT (-73.97257995605469 40.75519180297852)
10367711,2015-01-27,23.76,POINT (-73.97219085693358 40.75843811035156)
10367712,2015-01-27,6.96,POINT (-73.97286224365234 40.75740051269531)
10367715,2015-01-27,11.76,POINT (-73.97813415527344 40.76231002807617)
10374637,2015-01-27,7.8,POINT (-73.98023986816406 40.75900650024415)
10376130,2015-01-27,11.16,POINT (-73.97139739990234 40.75746154785156)
10376131,2015-01-27,5.3,POINT (-73.97517395019531 40.75516891479492)
10377245,2015-01-27,10.56,POINT (-73.9754180908203 40.75553131103516)
10377251,2015-01-27,10.8,POINT (-73.97367858886719 40.75622177124024)
10380013,2015-01-27,16.0,POINT (-73.97507476806641 40.75558853149415)
10381955,2015-01-27,8.75,POINT (-73.97221374511719 40.75886917114258)
10381958,2015-01-27,11.0,POINT (-73.98076629638672 40.75933837890625)
10382076,2015-01-27,17.16,POINT (-73.98114776611328 40.7584228515625)
10386738,2015-01-27,10.56,POINT (-73.97552490234375 40.75754547119141)
10386742,2015-01-27,14.12,POINT (-73.98085021972656 40.75917816162109)
10386754,2015-01-27,9.3,POINT (-73.97148132324219 40.75830841064453)
10395071,2015-01-27,7.8,POINT (-73.97182464599609 40.75710678100585)
10395083,2015-01-27,7.3,POINT (-73.97454071044923 40.76163864135742)
10403179,2015-01-27,10.56,POINT (-73.97725677490234 40.75896835327149)
10403184,2015-01-27,12.25,POINT (-73.97323608398438 40.75955581665039)
10404397,2015-01-27,9.3,POINT (-73.97234344482422 40.75719833374024)
10405011,2015-01-27,10.3,POINT (-73.97826385498048 40.76249313354492)
10407907,2015-01-27,27.2,POINT (-73.97203063964845 40.75868988037109)
10418057,2015-01-27,6.3,POINT (-73.97869873046875 40.76092910766602)
10418068,2015-01-27,14.05,POINT (-73.97592926025391 40.75712585449219)
10418180,2015-01-27,6.3,POINT (-73.97926330566406 40.76193237304688)
10418538,2015-01-27,10.8,POINT (-73.97822570800781 40.75651550292969)
10418542,2015-01-27,10.79,POINT (-73.97626495361328 40.75727081298828)
10418807,2015-01-27,10.38,POINT (-73.97968292236328 40.76193237304688)
10424454,2015-01-27,13.3,POINT (-73.97589111328125 40.75513076782227)
10424791,2015-01-27,13.92,POINT (-73.97731781005859 40.75824737548828)
10424797,2015-01-27,8.3,POINT (-73.97270965576173 40.75645065307617)
10424804,2015-01-27,11.8,POINT (-73.97470855712891 40.75608825683594)
10425657,2015-01-27,8.19,POINT (-73.97628021240234 40.75524139404297)
10426237,2015-01-27,22.3,POINT (-73.97348785400391 40.75474166870117)
10436320,2015-01-27,10.8,POINT (-73.98003387451173 40.75965118408203)
10436642,2015-01-27,9.8,POINT (-73.97931671142578 40.755615234375)
10437923,2015-01-27,9.36,POINT (-73.97386932373048 40.75735473632813)
10437981,2015-01-27,8.16,POINT (-73.97440338134766 40.75699996948241)
10437998,2015-01-27,9.05,POINT (-73.97292327880859 40.75862884521485)
10438019,2015-01-27,10.55,POINT (-73.97593688964845 40.75739288330078)
10438946,2015-01-27,9.75,POINT (-73.97347259521484 40.7590446472168)
10438947,2015-01-27,13.8,POINT (-73.97227478027344 40.75998687744141)
10438958,2015-01-27,9.3,POINT (-73.97651672363281 40.75948715209961)
10438962,2015-01-27,21.3,POINT (-73.97835540771484 40.75723648071289)
10439141,2015-01-27,11.3,POINT (-73.97293853759766 40.75925064086913)
10439142,2015-01-27,9.8,POINT (-73.97682189941406 40.75571060180664)
10439264,2015-01-27,8.76,POINT (-73.97650909423827 40.75563812255859)
10439667,2015-01-27,10.3,POINT (-73.97240447998048 40.75683975219727)
10442335,2015-01-27,6.3,POINT (-73.97322845458984 40.76126098632813)
10454449,2015-01-27,8.8,POINT (-73.97536468505859 40.76244354248047)
10454454,2015-01-27,11.8,POINT (-73.97158050537109 40.7566795349121)
10458154,2015-01-27,12.3,POINT (-73.97384643554686 40.75731658935547)
10463551,2015-01-27,11.8,POINT (-73.97518157958984 40.75632858276367)
10463553,2015-01-27,9.8,POINT (-73.97282409667969 40.75752639770508)
10463555,2015-01-27,16.8,POINT (-73.97477722167969 40.76190948486328)
10463562,2015-01-27,10.3,POINT (-73.97484588623048 40.75612640380859)
10466541,2015-01-27,11.76,POINT (-73.97528839111328 40.76161956787109)
10466550,2015-01-27,12.3,POINT (-73.97623443603516 40.76285171508789)
10482575,2015-01-27,7.8,POINT (-73.97891235351562 40.76171112060547)
10482583,2015-01-27,7.8,POINT (-73.97612762451173 40.75981140136719)
10482589,2015-01-27,11.3,POINT (-73.97565460205078 40.7581787109375)
10487275,2015-01-27,8.76,POINT (-73.97430419921875 40.75652694702149)
10487277,2015-01-27,7.8,POINT (-73.97818756103516 40.75552749633789)
10488810,2015-01-27,7.8,POINT (-73.97512817382812 40.75822448730469)
10489325,2015-01-27,6.8,POINT (-73.97594451904298 40.76264190673828)
10489818,2015-01-27,5.3,POINT (-73.97869873046875 40.76260375976562)
10490933,2015-01-27,8.76,POINT (-73.97601318359375 40.75567245483398)
10490958,2015-01-27,6.3,POINT (-73.97370147705078 40.76044082641602)
10492132,2015-01-27,10.3,POINT (-73.97261047363281 40.75943374633789)
10492999,2015-01-27,5.76,POINT (-73.97210693359375 40.75997924804688)
10493006,2015-01-27,5.8,POINT (-73.97576141357422 40.75669860839844)
10495570,2015-01-27,9.5,POINT (-73.9752655029297 40.75816345214844)
10495799,2015-01-27,69.75,POINT (-73.97174072265625 40.7579460144043)
